115.98799,29.73814,2017-12-07 06:24:00,7.4
115.99217,29.74038,2017-12-07 06:26:00,8.8
115.99731,29.74302,2017-12-07 06:28:00,9.5
116.00349,29.74597,2017-12-07 06:30:00,10.2
116.0095,29.74828,2017-12-07 06:32:00,10.2
116.02247,29.75238,2017-12-07 06:36:00,10.2
116.02882,29.7533,2017-12-07 06:38:00,10.1
116.03513,29.75464,2017-12-07 06:40:00,10.0
116.0411,29.75655,2017-12-07 06:42:00,9.8
116.05357,29.76022,2017-12-07 06:46:00,9.7
116.05976,29.76154,2017-12-07 06:48:00,10.1
116.06668,29.76304,2017-12-07 06:52:00,10.5
116.08084,29.76418,2017-12-07 06:56:00,11.0
116.08791,29.76484,2017-12-07 06:58:00,10.8
116.09508,29.76623,2017-12-07 07:00:00,10.5
116.10146,29.76703,2017-12-07 07:02:00,10.0
116.10833,29.76791,2017-12-07 07:04:00,10.2
116.12088,29.76942,2017-12-07 07:08:00,10.1
116.13247,29.77075,2017-12-07 07:12:00,10.2
116.14006,29.77146,2017-12-07 07:14:00,10.4
116.14732,29.77198,2017-12-07 07:16:00,10.6
116.16059,29.77206,2017-12-07 07:20:00,9.8
116.16755,29.7711,2017-12-07 07:22:00,8.7
116.17936,29.76864,2017-12-07 07:26:00,8.7
116.18745,29.76663,2017-12-07 07:30:00,8.7
116.19509,29.76465,2017-12-07 07:32:00,9.0
116.21387,29.76026,2017-12-07 07:38:00,9.8
116.22941,29.76115,2017-12-07 07:44:00,9.6
116.23464,29.76533,2017-12-07 07:46:00,10.0
116.2378,29.76874,2017-12-07 07:48:00,10.3
116.24284,29.7732,2017-12-07 07:50:00,10.6
116.24751,29.77727,2017-12-07 07:52:00,10.0
116.2534,29.78115,2017-12-07 07:54:00,9.8
116.26429,29.78664,2017-12-07 07:58:00,9.8
116.27003,29.789,2017-12-07 08:00:00,9.7
116.2823,29.79387,2017-12-07 08:04:00,9.7
116.29298,29.79933,2017-12-07 08:08:00,9.6
116.29847,29.80266,2017-12-07 08:10:00,9.6
